GOID	TERM
GO:0042062	long-term strengthening of neuromuscular junction
GO:2001043	positive regulation of septum digestion after cytokinesis
GO:0043111	replication fork arrest
GO:2000874	regulation of glyoxylate cycle
GO:1903520	negative regulation of mammary gland involution
GO:0001961	positive regulation of cytokine-mediated signaling pathway
GO:0071514	genomic imprinting
GO:1905081	positive regulation of cerebellar neuron development
GO:2001278	positive regulation of L-leucine biosynthetic process
GO:0075220	positive regulation of zoospore encystment on host
GO:0048661	positive regulation of smooth muscle cell proliferation
GO:0021921	regulation of cell proliferation in dorsal spinal cord
GO:0032539	negative regulation of host-seeking behavior
GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
GO:0060383	positive regulation of DNA strand elongation
GO:0090273	regulation of somatostatin secretion
GO:0050675	regulation of urothelial cell proliferation
GO:0098906	regulation of Purkinje myocyte action potential
GO:1904027	negative regulation of collagen fibril organization
GO:2001187	positive regulation of CD8-positive, alpha-beta T cell activation
GO:0007217	tachykinin receptor signaling pathway
GO:0070786	positive regulation of growth of unicellular organism as a thread of attached cells
GO:0032932	negative regulation of astral microtubule depolymerization
GO:0031287	positive regulation of sorocarp stalk cell differentiation
GO:0014063	negative regulation of serotonin secretion
GO:0051932	synaptic transmission, GABAergic
GO:1903909	regulation of receptor clustering
GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining
GO:0032101	regulation of response to external stimulus
GO:0019218	regulation of steroid metabolic process
GO:0010185	regulation of cellular defense response
GO:0007348	regulation of syncytial blastoderm mitotic cell cycle
GO:1901895	negative regulation of ATPase-coupled calcium transmembrane transporter activity
GO:2000405	negative regulation of T cell migration
GO:0010883	regulation of lipid storage
GO:1904884	positive regulation of telomerase catalytic core complex assembly
GO:0010734	negative regulation of protein glutathionylation
GO:1990051	activation of protein kinase C activity
GO:1901371	regulation of leaf morphogenesis
GO:1904098	regulation of protein O-linked glycosylation
GO:1905150	regulation of voltage-gated sodium channel activity
GO:1904875	regulation of DNA ligase activity
GO:1901626	regulation of postsynaptic membrane organization
GO:0043465	regulation of fermentation
GO:2001056	positive regulation of cysteine-type endopeptidase activity
GO:0051046	regulation of secretion
GO:0032646	regulation of hepatocyte growth factor production
GO:1905535	regulation of eukaryotic translation initiation factor 4F complex assembly
GO:0042173	regulation of sporulation resulting in formation of a cellular spore
GO:0061189	positive regulation of sclerotome development
GO:0045727	positive regulation of translation
GO:0010718	positive regulation of epithelial to mesenchymal transition
GO:0032883	regulation of chitin biosynthetic process
GO:1903306	negative regulation of regulated secretory pathway
GO:0110057	regulation of blood vessel endothelial cell differentiation
GO:0140501	positive regulation of reticulophagy
GO:0010766	negative regulation of sodium ion transport
GO:0061091	regulation of phospholipid translocation
GO:0106288	regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA
GO:0070378	positive regulation of ERK5 cascade
GO:0061213	positive regulation of mesonephros development
GO:1900006	positive regulation of dendrite development
GO:2000069	regulation of post-embryonic root development
GO:0045591	positive regulation of regulatory T cell differentiation
GO:0032949	regulation of alpha-glucan biosynthetic process
GO:0080155	regulation of double fertilization forming a zygote and endosperm
GO:2000955	negative regulation of cyclodextrin metabolic process
GO:0002863	positive regulation of inflammatory response to antigenic stimulus
GO:1905585	regulation of outer hair cell apoptotic process
GO:0090165	regulation of secretion by asymmetric Golgi ribbon formation
GO:1900953	regulation of 18-methylnonadec-1-ene metabolic process
GO:0045124	regulation of bone resorption
GO:0010904	regulation of UDP-glucose catabolic process
GO:1900036	positive regulation of cellular response to heat
GO:0061389	regulation of direction of cell growth
GO:0031398	positive regulation of protein ubiquitination
GO:0001973	G protein-coupled adenosine receptor signaling pathway
GO:0051090	regulation of DNA-binding transcription factor activity
GO:0002616	regulation of macrophage antigen processing and presentation
GO:2001210	regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway
GO:1904281	positive regulation of transcription by RNA polymerase V
GO:0002630	positive regulation of proteolysis associated with antigen processing and presentation
GO:0032222	regulation of synaptic transmission, cholinergic
GO:1905530	negative regulation of uracil import across plasma membrane
GO:2000312	regulation of kainate selective glutamate receptor activity
GO:0099152	regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane
GO:0030968	endoplasmic reticulum unfolded protein response
GO:1901183	positive regulation of camalexin biosynthetic process
GO:1903110	regulation of single-strand break repair via homologous recombination
GO:0002893	negative regulation of type II hypersensitivity
GO:2001288	positive regulation of caveolin-mediated endocytosis
GO:0061043	regulation of vascular wound healing
GO:2000930	regulation of cellobiose metabolic process
GO:0051614	inhibition of serotonin uptake
GO:1901956	positive regulation of retrograde dense core granule transport
GO:0090293	nitrogen catabolite regulation of transcription
GO:2000314	negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation
GO:0072307	regulation of metanephric nephron tubule epithelial cell differentiation
GO:1904966	positive regulation of vitamin E biosynthetic process
GO:0061168	regulation of hair follicle placode formation
GO:0001937	negative regulation of endothelial cell proliferation
GO:0072303	positive regulation of glomerular metanephric mesangial cell proliferation
GO:0055095	lipoprotein particle mediated signaling
GO:1900497	regulation of butyryl-CoA catabolic process to butanol
GO:2000402	negative regulation of lymphocyte migration
GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway
GO:0042691	positive regulation of crystal cell differentiation
GO:1900135	positive regulation of renin secretion into blood stream
GO:2001198	regulation of dendritic cell differentiation
GO:0034305	regulation of asexual sporulation
GO:0010976	positive regulation of neuron projection development
GO:0070120	ciliary neurotrophic factor-mediated signaling pathway
GO:0002883	regulation of hypersensitivity
GO:0030656	regulation of vitamin metabolic process
GO:0061192	negative regulation of vacuole fusion, non-autophagic
GO:1904552	regulation of chemotaxis to arachidonate
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:1905449	regulation of Fc-gamma receptor signaling pathway involved in phagocytosis
GO:0002258	positive regulation of kinin cascade
GO:0106056	regulation of calcineurin-mediated signaling
GO:1905613	regulation of developmental vegetative growth
GO:0099163	synaptic signaling by nitric oxide
GO:0062200	RAM/MOR signaling
GO:0051548	negative regulation of keratinocyte migration
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle
GO:0140468	HRI-mediated signaling
GO:0110029	negative regulation of meiosis I
GO:0032939	positive regulation of translation in response to oxidative stress
GO:0090173	regulation of synaptonemal complex assembly
GO:0033241	regulation of amine catabolic process
GO:2000659	regulation of interleukin-1-mediated signaling pathway
GO:1903793	positive regulation of monoatomic anion transport
GO:0070949	regulation of neutrophil mediated killing of symbiont cell
GO:1905279	regulation of retrograde transport, endosome to Golgi
GO:0048337	positive regulation of mesodermal cell fate specification
GO:0032332	positive regulation of chondrocyte differentiation
GO:2000265	positive regulation of blood coagulation, extrinsic pathway
GO:0075185	positive regulation of infection cushion formation
GO:0002860	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
GO:0032073	negative regulation of restriction endodeoxyribonuclease activity
GO:0032113	regulation of carbohydrate phosphatase activity
GO:1904095	negative regulation of endosperm development
GO:0033044	regulation of chromosome organization
GO:0090355	positive regulation of auxin metabolic process
