GOID	TERM
GO:0090212	negative regulation of establishment of blood-brain barrier
GO:0032708	negative regulation of interleukin-24 production
GO:1905823	negative regulation of mitotic sister chromatid arm separation
GO:1903799	negative regulation of miRNA processing
GO:1902081	negative regulation of calcium ion import into sarcoplasmic reticulum
GO:0090291	negative regulation of osteoclast proliferation
GO:2000429	negative regulation of neutrophil aggregation
GO:0090625	siRNA-mediated gene silencing by mRNA destabilization
GO:1900841	negative regulation of helvolic acid biosynthetic process
GO:2000726	negative regulation of cardiac muscle cell differentiation
GO:0032721	negative regulation of lymphotoxin A production
GO:1902721	negative regulation of prolactin secretion
GO:0060162	negative regulation of phospholipase C-activating dopamine receptor signaling pathway
GO:2000816	negative regulation of mitotic sister chromatid separation
GO:1905700	negative regulation of xenobiotic detoxification by transmembrane export across the plasma membrane
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity
GO:0003063	negative regulation of heart rate by acetylcholine
GO:0022003	negative regulation of anterior neural cell fate commitment of the neural plate by fibroblast growth factor receptor signaling pathway
GO:0035024	negative regulation of Rho protein signal transduction
GO:1901578	negative regulation of alkane biosynthetic process
GO:1905156	negative regulation of photosynthesis
GO:0050922	negative regulation of chemotaxis
GO:1901977	negative regulation of cell cycle checkpoint
GO:0017055	negative regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0060283	negative regulation of oocyte development
GO:2000317	negative regulation of T-helper 17 type immune response
GO:0031571	mitotic G1 DNA damage checkpoint signaling
GO:0045692	negative regulation of embryo sac central cell differentiation
GO:0045914	negative regulation of catecholamine metabolic process
GO:2001258	negative regulation of cation channel activity
GO:0043305	negative regulation of mast cell degranulation
GO:0045829	negative regulation of isotype switching
GO:0070957	negative regulation of neutrophil mediated killing of gram-negative bacterium
GO:0040033	sRNA-mediated post-transcriptional gene silencing
GO:1900425	negative regulation of defense response to bacterium
GO:0045013	carbon catabolite repression of transcription
GO:0045720	negative regulation of integrin biosynthetic process
GO:1903180	negative regulation of dopamine biosynthetic process
GO:0072217	negative regulation of metanephros development
GO:0048294	negative regulation of isotype switching to IgE isotypes
GO:0014740	negative regulation of muscle hyperplasia
GO:1900453	negative regulation of long-term synaptic depression
GO:0150013	negative regulation of neuron projection arborization
GO:1905807	negative regulation of synapse pruning
GO:0048387	negative regulation of retinoic acid receptor signaling pathway
GO:2000077	negative regulation of type B pancreatic cell development
GO:0045751	negative regulation of Toll signaling pathway
GO:1901257	negative regulation of macrophage colony-stimulating factor production
GO:2000180	negative regulation of androgen biosynthetic process
GO:1905127	negative regulation of axo-dendritic protein transport
GO:2001271	negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:1904413	negative regulation of cardiac ventricle development
GO:0032410	negative regulation of transporter activity
GO:2000540	negative regulation of protein geranylgeranylation
GO:0014710	negative regulation of somitomeric trunk muscle development
GO:0002549	negative regulation of plasma kallikrein-kinin cascade
GO:0046318	negative regulation of glucosylceramide biosynthetic process
GO:1900624	negative regulation of monocyte aggregation
GO:0016525	negative regulation of angiogenesis
GO:0075324	negative regulation of oomycete sporangium development
GO:1905032	negative regulation of membrane repolarization during cardiac muscle cell action potential
GO:0090367	negative regulation of mRNA modification
GO:0035278	miRNA-mediated gene silencing by inhibition of translation
GO:1905527	negative regulation of Golgi lumen acidification
GO:0070667	negative regulation of mast cell proliferation
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum
GO:1902902	negative regulation of autophagosome assembly
GO:0002620	negative regulation of non-professional antigen presenting cell antigen processing and presentation
GO:0045963	negative regulation of dopamine metabolic process
GO:1900960	negative regulation of 17-methylnonadec-1-ene metabolic process
GO:1903682	negative regulation of epithelial cell-cell adhesion involved in epithelium migration
GO:0075217	negative regulation of spore encystment on host
GO:0010629	negative regulation of gene expression
GO:0010745	negative regulation of macrophage derived foam cell differentiation
GO:1901299	negative regulation of hydrogen peroxide-mediated programmed cell death
GO:2000173	negative regulation of branching morphogenesis of a nerve
GO:1901458	negative regulation of response to acetate
GO:1900676	negative regulation of F-9775B biosynthetic process
GO:2000233	negative regulation of rRNA processing
GO:0045988	negative regulation of striated muscle contraction
GO:1900229	negative regulation of single-species biofilm formation in or on host organism
GO:2000378	negative regulation of reactive oxygen species metabolic process
GO:1903111	negative regulation of single-strand break repair via homologous recombination
GO:1900737	negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway
GO:2000486	negative regulation of glutamine transport
GO:0032706	negative regulation of interleukin-22 production
GO:0044778	meiotic DNA integrity checkpoint signaling
GO:0010558	negative regulation of macromolecule biosynthetic process
GO:0044818	mitotic G2/M transition checkpoint
GO:1900194	negative regulation of oocyte maturation
GO:0010515	negative regulation of induction of conjugation with cellular fusion
GO:0048902	anterior lateral line neuromast deposition
GO:2000016	negative regulation of determination of dorsal identity
GO:0110045	negative regulation of cell cycle switching, mitotic to meiotic cell cycle
GO:1902069	negative regulation of sphingolipid mediated signaling pathway
GO:0033315	meiotic G2/MI DNA replication checkpoint signaling
GO:0075282	negative regulation of uredinium development
GO:0051634	inhibition of acetylcholine uptake
GO:1903765	negative regulation of potassium ion export across plasma membrane
GO:0055022	negative regulation of cardiac muscle tissue growth
GO:0010607	negative regulation of cytoplasmic mRNA processing body assembly
GO:2000432	negative regulation of cytokinesis, actomyosin contractile ring assembly
GO:2000672	negative regulation of motor neuron apoptotic process
GO:1902999	negative regulation of phospholipid efflux
GO:0120154	negative regulation of ERBB4 signaling pathway
GO:0061875	negative regulation of hepatic stellate cell contraction
GO:1905946	negative regulation of response to calcium ion
GO:0071656	negative regulation of granulocyte colony-stimulating factor production
GO:1903919	negative regulation of actin filament severing
GO:2000925	negative regulation of cellodextrin metabolic process
GO:0044865	negative regulation by virus of host cell division
GO:0070800	negative regulation of conidiophore stalk development
GO:1900001	negative regulation of anthocyanin catabolic process
GO:0051632	negative regulation of acetylcholine uptake
GO:1903315	negative regulation of nitrogen cycle metabolic process
GO:2001229	negative regulation of response to gamma radiation
GO:1905685	negative regulation of plasma membrane repair
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway
GO:0002722	negative regulation of B cell cytokine production
GO:0046882	negative regulation of follicle-stimulating hormone secretion
GO:0072573	tolerance induction to lipopolysaccharide
GO:0032848	negative regulation of cellular pH reduction
GO:0010754	negative regulation of cGMP-mediated signaling
GO:0061112	negative regulation of bud outgrowth involved in lung branching
GO:0050768	negative regulation of neurogenesis
GO:1900028	negative regulation of ruffle assembly
GO:0010949	negative regulation of intestinal phytosterol absorption
